id,observed_on,quality_grade,latitude,longitude,scientific_name,common_name
3583521,2016-07-01,research,36.1501209252,-78.7323006895,Cercis canadensis,eastern redbud
3621063,2016-07-04,research,35.893032,-79.931932,Cercis canadensis,eastern redbud
3650325,2008-06-02,research,35.817422,-81.180358,Cercis canadensis,eastern redbud
3650327,2008-06-02,research,35.817422,-81.180358,Cercis canadensis,eastern redbud
3650346,2007-11-05,research,35.817422,-81.180358,Cercis canadensis,eastern redbud
3650351,2012-10-20,research,35.817422,-81.180358,Cercis canadensis,eastern redbud
3650356,2014-04-04,research,35.817422,-81.180358,Cercis canadensis,eastern redbud
3658064,2016-07-10,research,36.0615476361,-78.8108793554,Cercis canadensis,eastern redbud
3745930,2016-07-25,research,35.9905666853,-79.1124886355,Cercis canadensis,eastern redbud
3836173,2016-03-26,research,35.8829847173,-80.1798628255,Cercis canadensis,eastern redbud
3914347,2016-08-18,research,35.8977775574,-79.929725647,Cercis canadensis,eastern redbud
3921105,2016-08-19,research,35.525194,-83.218204,Cercis canadensis,eastern redbud
4068062,2016-09-08,research,35.967285,-78.968304,Cercis canadensis,eastern redbud
4068950,2016-09-06,research,35.498947,-82.607389,Cercis canadensis,eastern redbud
4184582,2016-09-23,research,35.58971896,-82.33976085,Cercis canadensis canadensis,eastern redbud
4189948,2016-09-24,research,36.1352594,-79.8555176,Cercis canadensis,eastern redbud
4190147,2016-09-24,research,36.1284499336,-79.8478547205,Cercis canadensis,eastern redbud
4190617,2016-09-24,research,36.12980147,-79.84690853,Cercis canadensis,eastern redbud
4190881,2016-09-24,research,36.1282579,-79.8432871,Cercis canadensis,eastern redbud
4191205,2016-09-24,research,36.12967017,-79.84672931,Cercis canadensis canadensis,eastern redbud
4239828,2016-09-30,research,35.9350014,-79.0392123,Cercis canadensis,eastern redbud
4252959,2016-10-02,research,35.8922473149,-79.0786081553,Cercis canadensis,eastern redbud
4255545,2016-10-01,research,35.1931916667,-80.8412694444,Cercis canadensis,eastern redbud
4270739,2016-10-04,research,35.9085041425,-79.0486321226,Cercis canadensis,eastern redbud
4290962,2016-10-07,research,35.95489021,-79.0630969,Cercis canadensis,eastern redbud
4304274,2016-10-09,research,35.8959473,-79.06069039,Cercis canadensis,eastern redbud
4305170,2016-10-09,research,35.94348276,-79.07678829,Cercis canadensis,eastern redbud
4306663,2016-10-09,research,35.9102366595,-79.0470544698,Cercis canadensis,eastern redbud
4307464,2016-10-09,research,35.9120923933,-79.0498045833,Cercis canadensis,eastern redbud
4312511,2016-10-10,research,35.9168148414,-79.0594690014,Cercis canadensis,eastern redbud
4313972,2016-10-10,research,35.9020425752,-79.0449812171,Cercis canadensis,eastern redbud
4329900,2016-10-09,research,35.8960716667,-79.0310445,Cercis canadensis,eastern redbud
4331263,2016-09-24,research,35.3618108216,-80.6243327424,Cercis canadensis,eastern redbud
4342570,2016-10-13,research,35.9092320688,-79.0774226189,Cercis canadensis,eastern redbud
4426853,2016-10-23,research,36.0659893323,-78.8456865494,Cercis canadensis,eastern redbud
4447482,2016-10-27,research,35.9088537097,-79.0503631533,Cercis canadensis,eastern redbud
4450516,2016-10-28,research,36.38414869,-80.7186061,Cercis canadensis,eastern redbud
4465840,2016-10-23,research,36.021792,-78.354442,Cercis canadensis,eastern redbud
4472961,2016-10-30,research,35.556872,-78.804487,Cercis canadensis,eastern redbud
4525887,2016-11-07,research,35.9145096243,-79.0416580907,Cercis canadensis,eastern redbud
4561796,2016-11-13,research,35.4135567835,-80.0888486859,Cercis canadensis,eastern redbud
4662482,2016-11-29,research,35.9143013181,-79.0449413192,Cercis canadensis,eastern redbud
4675534,2016-11-28,research,35.9622027778,-79.0238027778,Cercis canadensis,eastern redbud
5185064,2017-02-26,research,35.3822798453,-80.9096556902,Cercis canadensis,eastern redbud
5207594,2017-03-01,research,35.9635613461,-79.1218696911,Cercis canadensis,eastern redbud
5244823,2017-03-07,research,35.91555467,-79.0443147,Cercis canadensis,eastern redbud
5277061,2017-03-10,research,36.0004982539,-78.9438800421,Cercis canadensis,eastern redbud
5278109,2017-03-09,research,35.351772265,-80.9198963642,Cercis canadensis,eastern redbud
5284434,2017-03-11,research,35.3852429368,-80.910558253,Cercis canadensis,eastern redbud
5285533,2017-03-11,research,35.9549042831,-79.0330769929,Cercis canadensis,eastern redbud
5288967,2017-03-12,research,35.944825,-79.0184028333,Cercis canadensis,eastern redbud
5289478,2017-03-10,research,35.3641414585,-80.9174566268,Cercis canadensis,eastern redbud
5297837,2017-03-13,research,36.1851275533,-78.980325981,Cercis canadensis,eastern redbud
5374692,2017-03-16,research,35.9692268372,-78.9638671875,Cercis canadensis,eastern redbud
5391201,2017-03-18,research,35.711855,-79.1026778333,Cercis canadensis,eastern redbud
