id,observed_on,latitude,longitude,scientific_name,common_name
77918115,2021,35.644151,-78.848793,Pyrus calleryana,Callery pear
77984092,2021,36.38414764,-78.93457031,Pyrus calleryana,Callery pear
78253066,2021,35.5328838,-82.8373558,Pyrus calleryana,Callery pear
78300771,2021,35.7725054,-78.5428389,Pyrus calleryana,Callery pear
78303620,2021,35.536777,-82.9358076,Pyrus calleryana,Callery pear
78615870,2021,35.55257416,-82.67378998,Pyrus calleryana,Callery pear
78894851,2021,34.70508833,-77.63977833,Pyrus calleryana,Callery pear
79047033,2021,35.32659197,-81.15144202,Pyrus calleryana,Callery pear
79066525,2021,35.36349487,-82.50283051,Pyrus calleryana,Callery pear
79345460,2021,35.97873333,-78.99881167,Pyrus calleryana,Callery pear
79649839,2021,35.77448654,-78.41835022,Pyrus calleryana,Callery pear
79670872,2021,35.88607226,-78.53569113,Pyrus calleryana,Callery pear
79685509,2021,35.74664526,-78.40429138,Pyrus calleryana,Callery pear
79724274,2021,35.884313,-78.5367249,Pyrus calleryana,Callery pear
80166227,2021,34.74004924,-76.64199819,Pyrus calleryana,Callery pear
80239082,2021,35.93218994,-79.04662323,Pyrus calleryana,Callery pear
80240574,2021,35.33533729,-81.85524369,Pyrus calleryana,Callery pear
80300946,2021,34.71730705,-77.13888001,Pyrus calleryana,Callery pear
80512043,2021,35.30701065,-78.9932251,Pyrus calleryana,Callery pear
80897446,2021,36.01989683,-78.77442218,Pyrus calleryana,Callery pear
81080849,2021,35.79118709,-78.62599776,Pyrus calleryana,Callery pear
81618691,2021,35.08264342,-78.87052723,Pyrus calleryana,Callery pear
81664594,2021,35.52324667,-77.32422,Pyrus calleryana,Callery pear
81701696,2021,36.19482,-80.0307305,Pyrus calleryana,Callery pear
81849630,2021,36,-78.91000366,Pyrus calleryana,Callery pear
82502216,2021,35.70556944,-78.66186389,Pyrus calleryana,Callery pear
82599343,2021,34.22063065,-77.89495087,Pyrus calleryana,Callery pear
83151464,2021,35.89165833,-82.83117,Pyrus calleryana,Callery pear
83280229,2021,35.88641633,-78.87172553,Pyrus calleryana,Callery pear
83325529,2021,35.24046707,-81.63782501,Pyrus calleryana,Callery pear
84116590,2021,35.31137848,-83.19076538,Pyrus calleryana,Callery pear
84293732,2021,35.77433833,-78.66286333,Pyrus calleryana,Callery pear
84339569,2021,36.08771896,-79.99697113,Pyrus calleryana,Callery pear
84731451,2021,35.78922167,-78.79823333,Pyrus calleryana,Callery pear
85094008,2021,35.47262267,-81.51102187,Pyrus calleryana,Callery pear
85225355,2021,35.78369522,-78.76198578,Pyrus calleryana,Callery pear
85388573,2021,35.73486721,-80.93308503,Pyrus calleryana,Callery pear
85547176,2021,35.62000489,-78.47567276,Pyrus calleryana,Callery pear
85937142,2021,34.50586761,-79.30741478,Pyrus calleryana,Callery pear
86291695,2021,35.852895,-81.48423833,Pyrus calleryana,Callery pear
87625271,2021,36.19615401,-78.83687153,Pyrus calleryana,Callery pear
87771060,2021,36.38492966,-81.50180054,Pyrus calleryana,Callery pear
88031212,2021,35.33553,-81.916305,Pyrus calleryana,Callery pear
88834449,2021,35.46166229,-82.03708649,Pyrus calleryana,Callery pear
90485464,2021,36.08265283,-76.43540833,Pyrus calleryana,Callery pear
90793628,2021,33.92136003,-78.10928458,Pyrus calleryana,Callery pear
91580594,2021,35.29739774,-80.93096034,Pyrus calleryana,Callery pear
91864531,2021,35.31467056,-80.99243164,Pyrus calleryana,Callery pear
92514217,2021,36.11843872,-80.33107758,Pyrus calleryana,Callery pear
92616219,2021,35.66611843,-78.75500162,Pyrus calleryana,Callery pear
93392951,2021,35.58381653,-77.26747131,Pyrus calleryana,Callery pear
93765158,2021,35.96485787,-81.11232831,Pyrus calleryana,Callery pear
93865068,2021,35.54438396,-81.37319631,Pyrus calleryana,Callery pear
94329573,2021,35.80360931,-78.79315206,Pyrus calleryana,Callery pear
94387083,2021,35.67346223,-78.92256488,Pyrus calleryana,Callery pear
94653621,2021,35.22236111,-81.21080833,Pyrus calleryana,Callery pear
94834653,2021,36.00330734,-78.89353943,Pyrus calleryana,Callery pear
95248539,2015,36.5112379,-75.9382814,Pyrus calleryana,Callery pear
95422162,2021,35.40689468,-81.40009308,Pyrus calleryana,Callery pear
95769388,2021,35.96904177,-79.06674466,Pyrus calleryana,Callery pear
95981202,2021,35.76664215,-78.67711028,Pyrus calleryana,Callery pear
96027491,2021,36.42247458,-81.45759831,Pyrus calleryana,Callery pear
96390131,2021,35.76597304,-78.67622972,Pyrus calleryana,Callery pear
96474765,2021,35.766145,-78.67627833,Pyrus calleryana,Callery pear
96681460,2021,35.43740651,-83.40717324,Pyrus calleryana,Callery pear
96780561,2021,36.04368839,-78.82216716,Pyrus calleryana,Callery pear
97054805,2021,36.06129284,-79.1154791,Pyrus calleryana,Callery pear
97176005,2021,34.90979385,-78.41025543,Pyrus calleryana,Callery pear
97535445,2021,35.77409684,-78.83691515,Pyrus calleryana,Callery pear
97961256,2021,36.36341167,-81.43069667,Pyrus calleryana,Callery pear
98115392,2021,35.40598357,-78.74922293,Pyrus calleryana,Callery pear
98186734,2021,35.96848047,-78.9684951,Pyrus calleryana,Callery pear
98405154,2021,35.9880955,-82.12992472,Pyrus calleryana,Callery pear
98507249,2021,36.01710129,-78.90724945,Pyrus calleryana,Callery pear
98879316,2021,34.78877167,-77.43323667,Pyrus calleryana,Callery pear
98907536,2021,35.19317833,-79.15704717,Pyrus calleryana,Callery pear
98980433,2021,36.42940041,-81.04209286,Pyrus calleryana,Callery pear
99237124,2021,35.56981353,-82.50761161,Pyrus calleryana,Callery pear
99239993,2021,35.38990057,-83.28451239,Pyrus calleryana,Callery pear
99265393,2021,35.70108505,-78.67465395,Pyrus calleryana,Callery pear
99382474,2021,36.00121592,-78.94566584,Pyrus calleryana,Callery pear
99574875,2021,36.205905,-80.26215333,Pyrus calleryana,Callery pear
99781800,2021,36.11840057,-80.33114624,Pyrus calleryana,Callery pear
100317109,2021,36.21522762,-81.66601486,Pyrus calleryana,Callery pear
100614236,2021,35.3427343,-80.76837167,Pyrus calleryana,Callery pear
100626467,2021,35.76750327,-78.67734338,Pyrus calleryana,Callery pear
100716885,2021,36.03913879,-79.97836304,Pyrus calleryana,Callery pear
101106143,2021,35.76638751,-78.00691939,Pyrus calleryana,Callery pear
101124954,2021,36.1814346,-79.3266636,Pyrus calleryana,Callery pear
101286282,2021,35.76281667,-78.71604167,Pyrus calleryana,Callery pear
101490316,2021,35.73978,-81.32522,Pyrus calleryana,Callery pear
101632716,2021,35.19163132,-83.38297272,Pyrus calleryana,Callery pear
101648188,2021,35.83384868,-78.72102266,Pyrus calleryana,Callery pear
101776384,2021,35.45610428,-79.21907806,Pyrus calleryana,Callery pear
102484113,2021,35.93892381,-79.30821542,Pyrus calleryana,Callery pear
102623184,2021,35.96949774,-78.96828017,Pyrus calleryana,Callery pear
102679959,2021,35.83949597,-78.77195797,Pyrus calleryana,Callery pear
102963904,2021,35.5566056,-77.8967691,Pyrus calleryana,Callery pear
103062766,2021,35.33426342,-83.17495063,Pyrus calleryana,Callery pear
103081869,2021,35.840855,-78.683625,Pyrus calleryana,Callery pear
103603069,2021,33.95322418,-78.40565491,Pyrus calleryana,Callery pear
105171439,2022,35.29986944,-82.39246389,Pyrus calleryana,Callery pear
105724936,2022,35.75511167,-78.712745,Pyrus calleryana,Callery pear
106332073,2022,35.88548667,-78.53807833,Pyrus calleryana,Callery pear
107128079,2020,35.8905621,-79.0553806,Pyrus calleryana,Callery pear
107318749,2022,35.00947743,-77.9570205,Pyrus calleryana,Callery pear
107717529,2022,35.60869213,-78.72020671,Pyrus calleryana,Callery pear
107739131,2021,35.9088668,-79.03905002,Pyrus calleryana,Callery pear
107739202,2022,35.79835848,-81.43002696,Pyrus calleryana,Callery pear
107762494,2022,35.85373258,-80.08682883,Pyrus calleryana,Callery pear
107832607,2022,36.23235833,-80.30200333,Pyrus calleryana,Callery pear
107837630,2022,34.82294167,-80.20010333,Pyrus calleryana,Callery pear
107848133,2022,35.63556858,-78.81836314,Pyrus calleryana,Callery pear
107880548,2022,36.23228056,-80.30175278,Pyrus calleryana,Callery pear
107923788,2022,35.86561667,-78.61951333,Pyrus calleryana,Callery pear
107925010,2022,35.07566383,-80.57720833,Pyrus calleryana,Callery pear
108079476,2022,35.15644048,-80.91389885,Pyrus calleryana,Callery pear
108140369,2022,35.79571944,-78.468925,Pyrus calleryana,Callery pear
108181502,2022,34.77128211,-79.18246327,Pyrus calleryana,Callery pear
108199293,2022,35.92538589,-78.94247817,Pyrus calleryana,Callery pear
108261138,2022,34.0251545,-77.8081214,Pyrus calleryana,Callery pear
108354187,2022,35.58612111,-78.13465035,Pyrus calleryana,Callery pear
108378329,2022,34.60593474,-79.56671835,Pyrus calleryana,Callery pear
108380523,2022,35.64726628,-79.85780831,Pyrus calleryana,Callery pear
108457275,2022,34.98029709,-80.5428772,Pyrus calleryana,Callery pear
108507194,2022,36.12534198,-78.64151704,Pyrus calleryana,Callery pear
108515141,2022,35.92343852,-79.02266844,Pyrus calleryana,Callery pear
108581914,2022,35.84732373,-79.08757522,Pyrus calleryana,Callery pear
108591866,2022,35.8404,-78.53121167,Pyrus calleryana,Callery pear
108612205,2022,35.89101167,-78.57893333,Pyrus calleryana,Callery pear
108617995,2022,36.01858401,-78.91252871,Pyrus calleryana,Callery pear
108656586,2022,35.63252269,-81.1862491,Pyrus calleryana,Callery pear
108711752,2022,35.810995,-78.713651,Pyrus calleryana,Callery pear
108740848,2022,34.98918667,-80.0774305,Pyrus calleryana,Callery pear
108797894,2022,35.63601167,-82.568895,Pyrus calleryana,Callery pear
108875074,2022,35.50177833,-82.59823667,Pyrus calleryana,Callery pear
108875092,2022,35.94358512,-79.0530987,Pyrus calleryana,Callery pear
108897369,2022,35.81747,-81.1804093,Pyrus calleryana,Callery pear
108910755,2022,35.8761327,-81.88698024,Pyrus calleryana,Callery pear
108966509,2022,35.79839024,-81.26643264,Pyrus calleryana,Callery pear
108979709,2022,35.46056667,-80.77990833,Pyrus calleryana,Callery pear
108982043,2022,35.55833117,-80.40996286,Pyrus calleryana,Callery pear
109072342,2022,35.22699669,-81.34847661,Pyrus calleryana,Callery pear
109079707,2022,35.69155,-78.48693,Pyrus calleryana,Callery pear
109086128,2022,35.95396333,-78.895395,Pyrus calleryana,Callery pear
109156308,2022,35.76222787,-78.67819626,Pyrus calleryana,Callery pear
109163672,2022,36.11071667,-80.58103,Pyrus calleryana,Callery pear
109178051,2022,36.2658682,-79.7340949,Pyrus calleryana,Callery pear
109182747,2022,34.76366167,-76.83027833,Pyrus calleryana,Callery pear
109225741,2022,36.15527341,-78.30190438,Pyrus calleryana,Callery pear
109240546,2022,35.50214667,-80.84465,Pyrus calleryana,Callery pear
109264402,2022,35.92664712,-81.17109847,Pyrus calleryana,Callery pear
109268869,2022,35.64232167,-82.653405,Pyrus calleryana,Callery pear
109286147,2022,35.90270885,-79.06538721,Pyrus calleryana,Callery pear
109312606,2022,35.60988856,-78.80997876,Pyrus calleryana,Callery pear
109376370,2022,36.14917783,-80.52857167,Pyrus calleryana,Callery pear
109409769,2022,35.59083929,-82.55360292,Pyrus calleryana,Callery pear
109583524,2022,35.24426011,-80.80895237,Pyrus calleryana,Callery pear
109672368,2022,36.14335283,-79.434145,Pyrus calleryana,Callery pear
109755234,2022,35.622805,-79.05256667,Pyrus calleryana,Callery pear
109792369,2022,35.76436667,-78.77021667,Pyrus calleryana,Callery pear
109856964,2022,35.73005129,-78.89907416,Pyrus calleryana,Callery pear
109876097,2022,35.59321167,-82.55137,Pyrus calleryana,Callery pear
110038667,2022,35.44629281,-77.88606084,Pyrus calleryana,Callery pear
110072404,2022,35.46116832,-82.51715467,Pyrus calleryana,Callery pear
110182503,2022,35.26285464,-79.02142772,Pyrus calleryana,Callery pear
110322732,2022,35.61163112,-82.44132563,Pyrus calleryana,Callery pear
110387938,2022,35.98805396,-78.94557507,Pyrus calleryana,Callery pear
110400417,2022,35.76362156,-78.58006825,Pyrus calleryana,Callery pear
110502217,2022,34.98662028,-80.43078104,Pyrus calleryana,Callery pear
110577882,2022,36.2113789,-81.64768696,Pyrus calleryana,Callery pear
110609630,2022,35.7522219,-78.71765596,Pyrus calleryana,Callery pear
110644035,2022,35.38120479,-82.56124225,Pyrus calleryana,Callery pear
110667661,2022,36.21103397,-81.64759997,Pyrus calleryana,Callery pear
110674961,2022,36.21103125,-81.64764106,Pyrus calleryana,Callery pear
110675459,2022,36.21095206,-81.64737192,Pyrus calleryana,Callery pear
110714336,2022,36.10998232,-79.99236902,Pyrus calleryana,Callery pear
110958953,2022,35.62416964,-77.36012717,Pyrus calleryana,Callery pear
111127466,2022,35.620595,-82.61464667,Pyrus calleryana,Callery pear
111244752,2022,35.97082338,-77.965109,Pyrus calleryana,Callery pear
111244773,2022,35.9708151,-77.9652917,Pyrus calleryana,Callery pear
111311306,2022,36.21105046,-81.64760787,Pyrus calleryana,Callery pear
111311881,2022,36.21121477,-81.64727708,Pyrus calleryana,Callery pear
111312998,2022,36.21134578,-81.64757364,Pyrus calleryana,Callery pear
111321088,2022,36.21095511,-81.6476292,Pyrus calleryana,Callery pear
111321122,2022,36.21117984,-81.64788646,Pyrus calleryana,Callery pear
111334366,2022,36.21081381,-81.64741764,Pyrus calleryana,Callery pear
111412805,2022,35.43820599,-79.03060625,Pyrus calleryana,Callery pear
111558864,2022,35.13527617,-78.87275926,Pyrus calleryana,Callery pear
111688730,2022,35.71033952,-79.19974778,Pyrus calleryana,Callery pear
111886582,2022,35.86788833,-78.63745,Pyrus calleryana,Callery pear
112113713,2022,36.37142448,-76.27381841,Pyrus calleryana,Callery pear
112258008,2022,35.71413912,-80.58608591,Pyrus calleryana,Callery pear
112290797,2022,35.47820987,-79.21807244,Pyrus calleryana,Callery pear
112438320,2022,35.88870621,-79.04158783,Pyrus calleryana,Callery pear
112445690,2022,35.77509081,-78.66198071,Pyrus calleryana,Callery pear
112758643,2022,35.1278988,-78.870083,Pyrus calleryana,Callery pear
112995065,2022,35.33943151,-80.59945834,Pyrus calleryana,Callery pear
113617852,2022,35.87048333,-78.73014167,Pyrus calleryana,Callery pear
113665427,2022,36.13852227,-78.84456101,Pyrus calleryana,Callery pear
113767828,2022,35.79841544,-81.43006003,Pyrus calleryana,Callery pear
113917589,2022,35.71059664,-79.19985582,Pyrus calleryana,Callery pear
114001224,2022,35.1280771,-78.8705512,Pyrus calleryana,Callery pear
114089060,2022,36.07331417,-78.86338234,Pyrus calleryana,Callery pear
114277387,2022,35.32164383,-82.45411682,Pyrus calleryana,Callery pear
114417275,2022,35.72505215,-79.18961741,Pyrus calleryana,Callery pear
114431522,2022,35.73055278,-79.10697778,Pyrus calleryana,Callery pear
114459125,2022,35.94725294,-78.97918786,Pyrus calleryana,Callery pear
114530559,2022,35.77034831,-78.54164528,Pyrus calleryana,Callery pear
114695894,2022,35.36579785,-80.59442555,Pyrus calleryana,Callery pear
115137019,2022,35.676346,-81.0938748,Pyrus calleryana,Callery pear
115241381,2022,34.72992646,-76.64270229,Pyrus calleryana,Callery pear
115249599,2022,35.20601017,-82.64164005,Pyrus calleryana,Callery pear
115258283,2022,35.61630333,-82.31685,Pyrus calleryana,Callery pear
115269428,2022,35.73275302,-78.44688892,Pyrus calleryana,Callery pear
115289984,2022,35.82898588,-78.69715971,Pyrus calleryana,Callery pear
115303838,2022,35.88432149,-78.53675365,Pyrus calleryana,Callery pear
115605306,2022,35.58030268,-82.59147745,Pyrus calleryana,Callery pear
115901653,2022,35.66369401,-78.5840855,Pyrus calleryana,Callery pear
115907175,2022,35.61491667,-82.318275,Pyrus calleryana,Callery pear
115983414,2022,35.3079236,-83.6116185,Pyrus calleryana,Callery pear
116338877,2022,36.08545373,-79.28936057,Pyrus calleryana,Callery pear
116619737,2021,35.767121,-78.677187,Pyrus calleryana,Callery pear
116923129,2022,35.7700909,-78.5703509,Pyrus calleryana,Callery pear
117074627,2022,35.79412716,-78.47103648,Pyrus calleryana,Callery pear
117177594,2022,35.74747833,-80.95687167,Pyrus calleryana,Callery pear
117197259,2022,34.69358088,-77.31036017,Pyrus calleryana,Callery pear
117219648,2022,35.4884441,-82.88788855,Pyrus calleryana,Callery pear
117233257,2022,35.72924167,-78.44775556,Pyrus calleryana,Callery pear
117309551,2022,35.64237213,-78.82718658,Pyrus calleryana,Callery pear
117719349,2022,36.11459073,-79.42079789,Pyrus calleryana,Callery pear
117721730,2022,36.11352279,-79.41944368,Pyrus calleryana,Callery pear
118168427,2022,35.56265259,-82.64931488,Pyrus calleryana,Callery pear
118200442,2022,35.96750465,-78.96803887,Pyrus calleryana,Callery pear
118539172,2022,35.36456848,-82.46163599,Pyrus calleryana,Callery pear
118926632,2022,34.216479,-77.88066878,Pyrus calleryana,Callery pear
119054826,2022,35.76878779,-78.43494832,Pyrus calleryana,Callery pear
119249624,2022,35.52305193,-82.71298058,Pyrus calleryana,Callery pear
119512277,2022,35.58790907,-80.87473256,Pyrus calleryana,Callery pear
119808132,2022,35.59189167,-82.56059167,Pyrus calleryana,Callery pear
119951303,2022,35.88632337,-78.7343253,Pyrus calleryana,Callery pear
120216024,2022,36.01784694,-78.91185681,Pyrus calleryana,Callery pear
120404128,2022,35.52050144,-82.49339046,Pyrus calleryana,Callery pear
120533006,2022,34.11815794,-78.07751216,Pyrus calleryana,Callery pear
120533142,2022,34.19602611,-78.03260859,Pyrus calleryana,Callery pear
120663393,2022,35.92468605,-79.07194941,Pyrus calleryana,Callery pear
120958094,2022,35.45209136,-82.1684279,Pyrus calleryana,Callery pear
121414416,2022,35.31271766,-81.92144749,Pyrus calleryana,Callery pear
121479351,2022,35.83428815,-78.38677227,Pyrus calleryana,Callery pear
121541232,2022,35.7936453,-78.6908545,Pyrus calleryana,Callery pear
122313148,2022,36.09398333,-79.27143833,Pyrus calleryana,Callery pear
122382098,2022,35.51409288,-82.39595119,Pyrus calleryana,Callery pear
122564510,2022,35.80890333,-78.70321667,Pyrus calleryana,Callery pear
122763099,2022,35.8100915,-78.7023275,Pyrus calleryana,Callery pear
122903431,2022,35.7700909,-78.5703509,Pyrus calleryana,Callery pear
122904522,2022,35.7725054,-78.5428389,Pyrus calleryana,Callery pear
123786756,2022,35.7327183,-78.4468704,Pyrus calleryana,Callery pear
124036312,2022,35.924503,-79.016805,Pyrus calleryana,Callery pear
124475391,2022,36.0280571,-79.69422913,Pyrus calleryana,Callery pear
124566367,2022,36.04863397,-79.132687,Pyrus calleryana,Callery pear
124569770,2022,35.59791667,-78.132325,Pyrus calleryana,Callery pear
124737094,2022,35.95424816,-81.47753295,Pyrus calleryana,Callery pear
124838370,2022,35.7828983,-78.3831818,Pyrus calleryana,Callery pear
125305243,2022,36.29852244,-76.2185021,Pyrus calleryana,Callery pear
127152281,2022,35.68763793,-78.78755291,Pyrus calleryana,Callery pear
127392570,2022,35.45372,-79.1364055,Pyrus calleryana,Callery pear
127790726,2022,35.7723747,-78.6608222,Pyrus calleryana,Callery pear
128187755,2022,35.31799697,-81.012636,Pyrus calleryana,Callery pear
128187756,2022,35.317998,-81.012635,Pyrus calleryana,Callery pear
128187757,2022,35.317999,-81.012635,Pyrus calleryana,Callery pear
128187758,2022,35.3179987,-81.0126349,Pyrus calleryana,Callery pear
128187760,2022,35.317999,-81.012635,Pyrus calleryana,Callery pear
128187824,2022,35.3180713,-81.0128008,Pyrus calleryana,Callery pear
128187958,2022,35.318291,-81.01274997,Pyrus calleryana,Callery pear
129053264,2022,34.6893827,-79.1987615,Pyrus calleryana,Callery pear
129054106,2022,34.7503507,-79.31851286,Pyrus calleryana,Callery pear
129054532,2022,34.73084161,-79.25350109,Pyrus calleryana,Callery pear
129164585,2022,36.54097181,-78.31907762,Pyrus calleryana,Callery pear
129464342,2022,35.94270697,-78.978937,Pyrus calleryana,Callery pear
129557318,2022,36.3184194,-81.7515096,Pyrus calleryana,Callery pear
130273032,2022,36.12254334,-79.8019104,Pyrus calleryana,Callery pear
130487649,2022,35.96473259,-78.97450117,Pyrus calleryana,Callery pear
131360591,2022,35.69364428,-78.50518087,Pyrus calleryana,Callery pear
132994258,2022,35.13476563,-79.42893982,Pyrus calleryana,Callery pear
133369196,2022,36.07241821,-79.96726227,Pyrus calleryana,Callery pear
133369298,2022,36.07235718,-79.96734619,Pyrus calleryana,Callery pear
133369716,2022,36.07260132,-79.96942139,Pyrus calleryana,Callery pear
133512884,2022,35.42861176,-82.5025177,Pyrus calleryana,Callery pear
134003183,2022,35.884313,-78.5367249,Pyrus calleryana,Callery pear
134215071,2022,35.03527883,-80.71295344,Pyrus calleryana,Callery pear
134223636,2022,35.987695,-78.91591667,Pyrus calleryana,Callery pear
134422596,2022,35.88609667,-78.9263,Pyrus calleryana,Callery pear
134759382,2022,34.98667899,-80.43088197,Pyrus calleryana,Callery pear
134759409,2022,34.98662306,-80.43079439,Pyrus calleryana,Callery pear
134759547,2022,34.98668136,-80.43077417,Pyrus calleryana,Callery pear
134761699,2022,34.98593474,-80.43019231,Pyrus calleryana,Callery pear
135005435,2021,35.7467161,-78.40526905,Pyrus calleryana,Callery pear
135243390,2022,35.26692348,-80.84167125,Pyrus calleryana,Callery pear
136261663,2022,34.72940833,-76.741045,Pyrus calleryana,Callery pear
136370599,2022,35.04814866,-80.29994043,Pyrus calleryana,Callery pear
136424095,2022,35.71259136,-81.34374264,Pyrus calleryana,Callery pear
136557739,2022,35.36216167,-81.96476667,Pyrus calleryana,Callery pear
136825839,2022,34.0953945,-77.91288833,Pyrus calleryana,Callery pear
136857210,2022,36.16184616,-81.87476349,Pyrus calleryana,Callery pear
136875542,2022,36.16155,-81.87502167,Pyrus calleryana,Callery pear
137196863,2022,36.08321357,-78.94511053,Pyrus calleryana,Callery pear
137293579,2022,36.23857833,-79.96408833,Pyrus calleryana,Callery pear
137295937,2022,34.6542714,-78.4937061,Pyrus calleryana,Callery pear
137307858,2022,35.31018611,-77.55926111,Pyrus calleryana,Callery pear
137326061,2022,35.10712814,-83.00292969,Pyrus calleryana,Callery pear
137338069,2022,36.08937144,-78.91173325,Pyrus calleryana,Callery pear
137350061,2022,35.7872629,-79.012443,Pyrus calleryana,Callery pear
137425901,2022,35.730295,-81.33949167,Pyrus calleryana,Callery pear
137556572,2022,36.07334716,-79.51824548,Pyrus calleryana,Callery pear
137565851,2022,35.95583667,-78.926155,Pyrus calleryana,Callery pear
137660451,2022,36.16183472,-81.87475586,Pyrus calleryana,Callery pear
137674537,2022,34.96882176,-80.71147762,Pyrus calleryana,Callery pear
137687056,2022,36.16082764,-81.87303925,Pyrus calleryana,Callery pear
137774833,2022,35.97543506,-78.95241751,Pyrus calleryana,Callery pear
137899713,2022,34.76296997,-77.35268402,Pyrus calleryana,Callery pear
138049823,2022,35.28990706,-81.43888015,Pyrus calleryana,Callery pear
138128561,2022,35.06437512,-80.64012386,Pyrus calleryana,Callery pear
138128703,2022,36.17199186,-79.47634281,Pyrus calleryana,Callery pear
138152314,2022,35.72112,-81.31308,Pyrus calleryana,Callery pear
138190900,2022,36.01842783,-78.88098833,Pyrus calleryana,Callery pear
138431195,2022,35.78019453,-77.93022428,Pyrus calleryana,Callery pear
138565287,2022,35.56496333,-83.0535445,Pyrus calleryana,Callery pear
138568229,2022,35.38021248,-83.14964624,Pyrus calleryana,Callery pear
138867092,2022,35.71891167,-81.31625333,Pyrus calleryana,Callery pear
139018221,2022,35.62481667,-78.93073667,Pyrus calleryana,Callery pear
139052776,2022,36.03665139,-78.97753265,Pyrus calleryana,Callery pear
139163053,2022,35.71885333,-78.75409667,Pyrus calleryana,Callery pear
139234800,2022,36.08443832,-78.55377197,Pyrus calleryana,Callery pear
139680031,2022,35.85916138,-78.66020203,Pyrus calleryana,Callery pear
139764742,2022,34.31890138,-78.50329316,Pyrus calleryana,Callery pear
139779424,2022,35.703675,-81.28108333,Pyrus calleryana,Callery pear
139869038,2022,36.21344398,-81.68166846,Pyrus calleryana,Callery pear
139869200,2022,36.21343258,-81.68153099,Pyrus calleryana,Callery pear
139870048,2022,36.2134465,-81.6816236,Pyrus calleryana,Callery pear
139870189,2022,36.21350816,-81.68157198,Pyrus calleryana,Callery pear
139870467,2022,36.21343024,-81.68158329,Pyrus calleryana,Callery pear
139871028,2022,36.21312631,-81.68119194,Pyrus calleryana,Callery pear
139889882,2022,35.212174,-82.2348765,Pyrus calleryana,Callery pear
139962338,2022,36.02499726,-79.91201325,Pyrus calleryana,Callery pear
139985108,2022,36.21351167,-81.68148,Pyrus calleryana,Callery pear
140069160,2022,35.83236444,-78.77237035,Pyrus calleryana,Callery pear
140093590,2022,36.229363,-81.643267,Pyrus calleryana,Callery pear
140114263,2022,35.95170253,-79.11815177,Pyrus calleryana,Callery pear
140297399,2022,36.20813203,-81.65647593,Pyrus calleryana,Callery pear
140392718,2022,36.03335833,-78.99018833,Pyrus calleryana,Callery pear
140523194,2022,35.77451915,-78.7679876,Pyrus calleryana,Callery pear
140532118,2022,35.8007598,-78.65981606,Pyrus calleryana,Callery pear
140558110,2022,35.81988503,-81.18811446,Pyrus calleryana,Callery pear
140575584,2022,36.20695833,-81.653245,Pyrus calleryana,Callery pear
140578969,2022,36.0981884,-80.3619564,Pyrus calleryana,Callery pear
140695832,2022,35.72741699,-78.80361938,Pyrus calleryana,Callery pear
140704356,2022,35.92352656,-79.06766347,Pyrus calleryana,Callery pear
140826675,2022,35.88768944,-78.93084012,Pyrus calleryana,Callery pear
141006923,2022,35.2515548,-78.55538554,Pyrus calleryana,Callery pear
141009265,2022,35.81548667,-78.73355833,Pyrus calleryana,Callery pear
141102518,2022,36.34889608,-78.40554463,Pyrus calleryana,Callery pear
141157692,2022,35.88562,-78.53794667,Pyrus calleryana,Callery pear
141168931,2022,35.68625333,-81.36538,Pyrus calleryana,Callery pear
141179497,2022,36.04900506,-80.40232128,Pyrus calleryana,Callery pear
141223769,2022,35.00619567,-78.82426494,Pyrus calleryana,Callery pear
141460356,2022,35.2023327,-78.97612296,Pyrus calleryana,Callery pear
141475071,2022,35.00976338,-78.82264545,Pyrus calleryana,Callery pear
141561693,2022,35.70748833,-81.29673,Pyrus calleryana,Callery pear
141563924,2022,35.70757167,-81.298225,Pyrus calleryana,Callery pear
141639308,2022,35.58721952,-82.52703846,Pyrus calleryana,Callery pear
141899706,2022,35.58510833,-82.51080333,Pyrus calleryana,Callery pear
141903328,2022,35.83368333,-78.75408056,Pyrus calleryana,Callery pear
142038233,2022,35.73195564,-78.8903306,Pyrus calleryana,Callery pear
142112918,2022,34.81159667,-79.95732167,Pyrus calleryana,Callery pear
142113386,2022,34.81162,-79.957205,Pyrus calleryana,Callery pear
142202315,2022,34.25748874,-77.7983393,Pyrus calleryana,Callery pear
142402231,2022,35.74979667,-81.38040833,Pyrus calleryana,Callery pear
142471492,2022,35.95107651,-78.10886383,Pyrus calleryana,Callery pear
142482635,2022,36.24053667,-76.26873,Pyrus calleryana,Callery pear
142646535,2022,35.00574444,-78.81656944,Pyrus calleryana,Callery pear
142751383,2022,35.25581996,-80.50324834,Pyrus calleryana,Callery pear
142755859,2022,35.0385945,-83.73511333,Pyrus calleryana,Callery pear
142827323,2022,35.68032959,-78.6267119,Pyrus calleryana,Callery pear
142855147,2022,35.08376194,-79.00219151,Pyrus calleryana,Callery pear
143352773,2022,36.10037887,-80.11308119,Pyrus calleryana,Callery pear
143356067,2022,34.742347,-79.47843,Pyrus calleryana,Callery pear
143507276,2022,35.76895333,-81.69290833,Pyrus calleryana,Callery pear
143751221,2022,35.35100277,-80.80896607,Pyrus calleryana,Callery pear
144028133,2022,35.73178436,-81.66317733,Pyrus calleryana,Callery pear
144083053,2022,33.94855923,-78.45304556,Pyrus calleryana,Callery pear
