id,observed_on,quality_grade,latitude,longitude,scientific_name,common_name
6287703,2017-05-20,research,35.3538366667,-82.7770783333,Kalmia latifolia,mountain laurel
6291869,2017-04-30,research,36.3191972222,-80.0073555556,Kalmia latifolia,mountain laurel
6305693,2017-05-20,research,35.351545,-82.771605,Kalmia latifolia,mountain laurel
6340349,2017-05-23,research,35.0308333333,-83.2574083333,Kalmia latifolia,mountain laurel
6373607,2017-05-26,research,36.3399585323,-80.475963279,Kalmia latifolia,mountain laurel
6382819,2017-05-17,research,35.634587,-82.562541,Kalmia latifolia,mountain laurel
6432954,2016-05-05,research,35.5914331472,-78.667971379,Kalmia latifolia,mountain laurel
6442422,2017-05-27,research,35.8891109,-81.8848017,Kalmia latifolia,mountain laurel
6482250,2017-05-29,research,35.350788,-82.780077,Kalmia latifolia,mountain laurel
6496955,2017-06-03,research,35.4932830425,-82.381085045,Kalmia latifolia,mountain laurel
6507631,2017-06-05,research,35.0550305,-83.1992333333,Kalmia latifolia,mountain laurel
6552509,2017-06-08,research,35.1421047002,-82.7323535924,Kalmia latifolia,mountain laurel
6574259,2017-06-10,research,36.55633193,-81.32656252,Kalmia latifolia,mountain laurel
6579608,2017-06-10,research,36.3222995,-81.36806691,Kalmia latifolia,mountain laurel
6596768,2017-06-11,research,35.44088,-83.194345,Kalmia latifolia,mountain laurel
6600889,2017-06-11,research,35.913183,-81.88622,Kalmia latifolia,mountain laurel
6630781,2017-04-27,research,36.0538674985,-79.0894110467,Kalmia latifolia,mountain laurel
6662214,2017-06-10,research,36.5292423595,-80.8833966045,Kalmia latifolia,mountain laurel
6749201,2017-06-18,research,35.3957607811,-82.7620448025,Kalmia latifolia,mountain laurel
6750218,2017-06-21,research,35.4609794617,-82.359992981,Kalmia latifolia,mountain laurel
6785604,2017-06-24,research,35.7009445926,-82.3786238732,Kalmia latifolia,mountain laurel
6816905,2017-06-26,research,35.3295583333,-82.8782116667,Kalmia latifolia,mountain laurel
6831890,2017-06-27,research,35.4989989288,-82.6055433602,Kalmia latifolia,mountain laurel
6842516,2017-06-28,research,35.3212992708,-82.8471216281,Kalmia latifolia,mountain laurel
7077923,2017-07-14,research,35.2577424173,-82.5256680512,Kalmia latifolia,mountain laurel
7079281,2017-07-15,research,35.2538972737,-82.5293992128,Kalmia latifolia,mountain laurel
7119683,2017-07-19,research,35.90666465,-82.761992924,Kalmia latifolia,mountain laurel
7129785,2017-07-20,research,35.3644304909,-82.8307837062,Kalmia latifolia,mountain laurel
7151723,2017-07-21,research,35.054,-83.4775466667,Kalmia latifolia,mountain laurel
7243465,2017-05-27,research,36.3277991824,-81.6628510825,Kalmia latifolia,mountain laurel
7264320,2017-07-29,research,35.0366303092,-83.1921586488,Kalmia latifolia,mountain laurel
7325998,2017-08-01,research,35.4037292116,-82.7538670041,Kalmia latifolia,mountain laurel
7414590,2017-05-12,research,35.6129916667,-82.5663083333,Kalmia latifolia,mountain laurel
7627296,2017-06-18,research,35.5751753046,-80.7416182303,Kalmia latifolia,mountain laurel
7781215,2017-09-04,research,36.0440073721,-78.996154368,Kalmia latifolia,mountain laurel
7999540,2017-09-18,research,35.9428430396,-78.9517933131,Kalmia latifolia,mountain laurel
8004247,2017-09-19,research,35.0855028333,-82.7567883333,Kalmia latifolia,mountain laurel
8006056,2017-09-18,research,35.0398093975,-83.193146959,Kalmia latifolia,mountain laurel
8073042,2017-09-23,research,35.0330696768,-83.236021651,Kalmia latifolia,mountain laurel
8155561,2017-09-10,research,36.20007332,-81.67884573,Kalmia latifolia,mountain laurel
8243973,2017-09-30,research,35.084658,-83.127537,Kalmia latifolia,mountain laurel
8478168,2017-10-20,research,35.61530045,-79.157099,Kalmia latifolia,mountain laurel
8498887,2017-10-21,research,35.1006955421,-82.7014352661,Kalmia latifolia,mountain laurel
8562985,2016-06-28,research,36.0978290958,-81.7983841896,Kalmia latifolia,mountain laurel
8659120,2017-11-02,research,35.2908856601,-78.9801910637,Kalmia latifolia,mountain laurel
8668455,2017-11-03,research,35.26430367,-81.67007294,Kalmia latifolia,mountain laurel
8693559,2017-11-05,research,36.06340848,-79.11571204,Kalmia latifolia,mountain laurel
8693860,2017-11-05,research,36.06399151,-79.11445208,Kalmia latifolia,mountain laurel
8693879,2017-11-05,research,36.06391762,-79.11461925,Kalmia latifolia,mountain laurel
8950457,2017-11-25,research,35.46696431,-78.92042837,Kalmia latifolia,mountain laurel
8968694,2017-11-28,research,35.84123029,-78.75874083,Kalmia latifolia,mountain laurel
8990595,2017-11-29,research,36.1368305,-81.6448833333,Kalmia latifolia,mountain laurel
8991276,2017-11-29,research,36.1287778333,-81.7705083333,Kalmia latifolia,mountain laurel
9055438,2017-12-05,needs_id,35.3137111,-83.1765333,Kalmia latifolia,mountain laurel
9067015,2017-12-06,research,35.2521974361,-83.1786882599,Kalmia latifolia,mountain laurel
9144927,2017-05-29,research,35.2288340584,-82.7798312488,Kalmia latifolia,mountain laurel
9363455,2017-12-30,research,35.5808144,-82.6017065,Kalmia latifolia,mountain laurel
9373634,2017-12-30,research,35.2367338514,-81.2734436989,Kalmia latifolia,mountain laurel
9423240,2018-01-08,research,35.497852,-82.60824,Kalmia latifolia,mountain laurel
9459517,2018-01-13,research,35.7321607992,-79.1084289551,Kalmia latifolia,mountain laurel
9484242,2018-01-09,research,35.497852,-82.60824,Kalmia latifolia,mountain laurel
9510430,2018-01-16,research,35.6633815579,-82.0771449111,Kalmia latifolia,mountain laurel
9519439,2007-06-08,research,35.7056399918,-82.3759971671,Kalmia latifolia,mountain laurel
9519459,2009-06-03,research,35.299075887,-82.9182815552,Kalmia latifolia,mountain laurel
9553461,2018-01-20,research,36.3442731668,-80.4702304126,Kalmia latifolia,mountain laurel
9564091,2010-05-05,research,35.659088,-81.412788,Kalmia latifolia,mountain laurel
9566047,2018-01-22,research,35.4799040491,-79.9508328713,Kalmia latifolia,mountain laurel
9742294,2018-02-01,research,35.6093951,-82.386112,Kalmia latifolia,mountain laurel
9858864,2018-02-13,research,35.3348359991,-83.3037917956,Kalmia latifolia,mountain laurel
9966336,2018-02-18,needs_id,35.3793084145,-83.2205833523,Kalmia latifolia,mountain laurel
10022366,2018-02-24,research,35.673190799,-82.2874544933,Kalmia latifolia,mountain laurel
10063460,2017-06-23,research,35.55849667,-83.49047167,Kalmia latifolia,mountain laurel
